seed,dataset,test_loss,test_kl_mean,test_mean_negative_log_likelihood,test_ACC,test_AUPRC,test_AUROC,test_BALACC,test_PRECISION,test_RECALL
3904888020.0,FingerMovements,2.8474981784820557,156.98837280273438,1.2776144742965698,0.6200000047683716,0.5924898386001587,0.6142457127571106,0.6200000047683716,0.6101694703102112,0.7058823704719543
1447393828.0,FingerMovements,2.3143999576568604,158.72079467773438,0.7271919846534729,0.6000000238418579,0.5929747223854065,0.5870348215103149,0.6000000238418579,0.5873016119003296,0.7254902124404907
3542379210.0,FingerMovements,2.7787139415740967,159.95907592773438,1.179123044013977,0.6000000238418579,0.5813997983932495,0.5958383083343506,0.6000000238418579,0.6122449040412903,0.5882353186607361
2858837653.0,FingerMovements,2.376931667327881,160.40640258789062,0.7728675603866577,0.5899999737739563,0.5594198107719421,0.576630711555481,0.5899999737739563,0.5961538553237915,0.6078431606292725
351070884.0,FingerMovements,2.9767072200775146,160.5179901123047,1.3715271949768066,0.5899999737739563,0.5781115293502808,0.581832766532898,0.5899999737739563,0.6041666865348816,0.5686274766921997
2108959895.0,FingerMovements,2.764847755432129,160.24102783203125,1.1624373197555542,0.6299999952316284,0.5577433109283447,0.5906362533569336,0.6299999952316284,0.6206896305084229,0.7058823704719543
261902440.0,FingerMovements,2.849954605102539,156.60943603515625,1.283860206604004,0.6000000238418579,0.5502036809921265,0.5490196347236633,0.6000000238418579,0.6000000238418579,0.6470588445663452
1368010046.0,FingerMovements,2.4711265563964844,159.32305908203125,0.8778961300849915,0.5799999833106995,0.548150897026062,0.5622249245643616,0.5799999833106995,0.5692307949066162,0.7254902124404907
3543358208.0,FingerMovements,2.4355216026306152,160.0848388671875,0.8346731662750244,0.5899999737739563,0.5707395672798157,0.5794317722320557,0.5899999737739563,0.6041666865348816,0.5686274766921997
3633839815.0,FingerMovements,2.298736572265625,158.64723205566406,0.7122642397880554,0.5899999737739563,0.5359176397323608,0.5534213781356812,0.5899999737739563,0.5714285969734192,0.7843137383460999
2462343622.0,FingerMovements,2.298086643218994,158.73390197753906,0.7107475996017456,0.5799999833106995,0.5515998601913452,0.5606242418289185,0.5799999833106995,0.6363636255264282,0.4117647111415863
2251581028.0,FingerMovements,2.6250381469726562,158.2649383544922,1.0423885583877563,0.6100000143051147,0.6183857321739197,0.5966386795043945,0.6100000143051147,0.625,0.5882353186607361
816102260.0,FingerMovements,2.9217276573181152,158.51731872558594,1.336554765701294,0.6100000143051147,0.6197341084480286,0.6122449040412903,0.6100000143051147,0.5967742204666138,0.7254902124404907
2147384315.0,FingerMovements,2.5041403770446777,160.64137268066406,0.8977266550064087,0.5699999928474426,0.5576564073562622,0.5350140333175659,0.5699999928474426,0.5571428537368774,0.7647058963775635
3265864122.0,FingerMovements,2.3345046043395996,164.69461059570312,0.687558650970459,0.6299999952316284,0.6167027950286865,0.5962384939193726,0.6299999952316284,0.71875,0.45098039507865906
3766781158.0,FingerMovements,2.304533004760742,158.59487915039062,0.7185842990875244,0.5799999833106995,0.6076720952987671,0.5690276026725769,0.5799999833106995,0.6097561120986938,0.4901960790157318
1026518003.0,FingerMovements,2.818469762802124,158.47169494628906,1.233752965927124,0.6200000047683716,0.6260442137718201,0.6046419143676758,0.6200000047683716,0.6000000238418579,0.7647058963775635
3003705609.0,FingerMovements,2.347987174987793,159.02664184570312,0.7577206492424011,0.6200000047683716,0.652968168258667,0.6478591561317444,0.6200000047683716,0.6511628031730652,0.5490196347236633
2761708929.0,FingerMovements,2.2730531692504883,157.9920654296875,0.6931324601173401,0.5799999833106995,0.5657010078430176,0.5694277882575989,0.5799999833106995,0.5737704634666443,0.686274528503418
3381026953.0,FingerMovements,2.698126792907715,156.6339111328125,1.1317875385284424,0.6100000143051147,0.597172737121582,0.5978391766548157,0.6100000143051147,0.5909090638160706,0.7647058963775635
2673464247.0,FingerMovements,2.4427733421325684,159.20712280273438,0.8507019877433777,0.5899999737739563,0.6317096948623657,0.5906362533569336,0.5899999737739563,0.5806451439857483,0.7058823704719543
1346781371.0,FingerMovements,2.778794527053833,154.7129364013672,1.2316651344299316,0.6499999761581421,0.6790598630905151,0.651860773563385,0.6499999761581421,0.6739130616188049,0.6078431606292725
1531965365.0,FingerMovements,2.634307861328125,162.10621643066406,1.0132455825805664,0.6100000143051147,0.6126105785369873,0.5954381823539734,0.6100000143051147,0.6200000047683716,0.6078431606292725
3954343929.0,FingerMovements,2.7528741359710693,157.4279327392578,1.1785948276519775,0.5899999737739563,0.5988749265670776,0.5982393026351929,0.5899999737739563,0.6000000238418579,0.5882353186607361
3364986204.0,FingerMovements,2.9717001914978027,156.67840576171875,1.4049164056777954,0.6200000047683716,0.602746844291687,0.6182472705841064,0.6200000047683716,0.5942028760910034,0.8039215803146362
1103405842.0,FingerMovements,2.387080192565918,159.48011779785156,0.7922787666320801,0.6100000143051147,0.5605217218399048,0.6006402969360352,0.6100000143051147,0.625,0.5882353186607361
1472189548.0,FingerMovements,2.916736125946045,159.00584411621094,1.3266777992248535,0.5899999737739563,0.5417770147323608,0.5686274766921997,0.5899999737739563,0.6315789222717285,0.47058823704719543
632574633.0,FingerMovements,2.8849804401397705,155.5018310546875,1.329962134361267,0.6100000143051147,0.6307925581932068,0.5854341983795166,0.6100000143051147,0.6428571343421936,0.529411792755127
2327100858.0,FingerMovements,2.304316520690918,161.816650390625,0.686150074005127,0.6000000238418579,0.5898357629776001,0.570228099822998,0.6000000238418579,0.6279069781303406,0.529411792755127
