seed,dataset,test_loss,test_kl_mean,test_mean_negative_log_likelihood,test_ACC,test_AUPRC,test_AUROC,test_BALACC,test_PRECISION,test_RECALL
2324685444.0,NonInvasiveFetalECGThorax2,3.9778096675872803,392.800048828125,0.049809638410806656,0.9969465732574463,0.9997360706329346,0.9999927282333374,0.9969761371612549,0.9972549676895142,0.9969761371612549
919640511.0,NonInvasiveFetalECGThorax2,3.9849746227264404,393.07476806640625,0.05422638729214668,0.9949109554290771,0.9994503259658813,0.9999812841415405,0.9949497580528259,0.9950994253158569,0.9949497580528259
1227926698.0,NonInvasiveFetalECGThorax2,4.014272212982178,393.9111633300781,0.07516056299209595,0.9938931465148926,0.9989862442016602,0.9999630451202393,0.9940337538719177,0.9941555261611938,0.9940337538719177
84993749.0,NonInvasiveFetalECGThorax2,3.9988186359405518,393.9183349609375,0.05963557958602905,0.9938931465148926,0.9991409778594971,0.9999740719795227,0.9941033720970154,0.9941295981407166,0.9941033720970154
3374205678.0,NonInvasiveFetalECGThorax2,4.14603328704834,403.0801086425781,0.11523231118917465,0.9933842420578003,0.9987311959266663,0.999945342540741,0.9935697317123413,0.9936562180519104,0.9935697317123413
1528121949.0,NonInvasiveFetalECGThorax2,4.043373107910156,397.81304931640625,0.06524225324392319,0.9944020509719849,0.9992163777351379,0.9999725818634033,0.9944436550140381,0.9947727918624878,0.9944436550140381
1262430668.0,NonInvasiveFetalECGThorax2,4.066340446472168,397.0867614746094,0.09547271579504013,0.9933842420578003,0.9990067481994629,0.999958872795105,0.9936680197715759,0.9936004281044006,0.9936680197715759
3166628499.0,NonInvasiveFetalECGThorax2,3.985128879547119,392.8156433105469,0.056972820311784744,0.9944020509719849,0.9989975690841675,0.999959409236908,0.9946314096450806,0.9945935010910034,0.9946314096450806
2053708807.0,NonInvasiveFetalECGThorax2,4.042114734649658,395.92388916015625,0.08287593722343445,0.9938931465148926,0.9990000128746033,0.9999488592147827,0.9940392374992371,0.9938234090805054,0.9940392374992371
2947789557.0,NonInvasiveFetalECGThorax2,4.020277976989746,394.8416442871094,0.0718616247177124,0.9923664331436157,0.9988099932670593,0.9999498724937439,0.9927089810371399,0.9926303029060364,0.9927089810371399
4201310557.0,NonInvasiveFetalECGThorax2,4.034396171569824,396.6481018066406,0.06791514903306961,0.9908397197723389,0.9988699555397034,0.9999614953994751,0.9912317991256714,0.9912201762199402,0.9912317991256714
839780421.0,NonInvasiveFetalECGThorax2,4.068976879119873,397.11724853515625,0.09780529141426086,0.992875337600708,0.9990323781967163,0.9999531507492065,0.9929882287979126,0.9929718971252441,0.9929882287979126
3587693443.0,NonInvasiveFetalECGThorax2,3.981288194656372,392.47833251953125,0.056505098938941956,0.9944020509719849,0.9992316365242004,0.9999780654907227,0.9945948123931885,0.9946017265319824,0.9945948123931885
1963487702.0,NonInvasiveFetalECGThorax2,3.9904661178588867,392.3916015625,0.06655031442642212,0.9949109554290771,0.9993274807929993,0.9999727606773376,0.995087206363678,0.9953269958496094,0.995087206363678
3957415062.0,NonInvasiveFetalECGThorax2,4.110921382904053,401.0273742675781,0.10064697265625,0.9903308153152466,0.9981541633605957,0.9999176263809204,0.9905271530151367,0.9905686974525452,0.9905271530151367
1011484101.0,NonInvasiveFetalECGThorax2,3.995760917663574,393.382568359375,0.061935748904943466,0.992875337600708,0.9987503290176392,0.999960720539093,0.9931424856185913,0.9932680130004883,0.9931424856185913
874665068.0,NonInvasiveFetalECGThorax2,4.004611968994141,392.23779296875,0.08223462849855423,0.9944020509719849,0.9990816116333008,0.9999658465385437,0.9947230219841003,0.9948633313179016,0.9947230219841003
3939016010.0,NonInvasiveFetalECGThorax2,4.059708595275879,398.49847412109375,0.07472386956214905,0.9944020509719849,0.99930739402771,0.9999738335609436,0.9945498108863831,0.9946778416633606,0.9945498108863831
3927996270.0,NonInvasiveFetalECGThorax2,4.004831314086914,393.52008056640625,0.06963042169809341,0.9938931465148926,0.9993724226951599,0.9999768733978271,0.9940878748893738,0.9941439628601074,0.9940878748893738
4085712274.0,NonInvasiveFetalECGThorax2,4.011207580566406,394.38067626953125,0.06740070134401321,0.9923664331436157,0.9986114501953125,0.9999518990516663,0.9927170276641846,0.9927492141723633,0.9927170276641846
2887298160.0,NonInvasiveFetalECGThorax2,4.059505939483643,397.9339904785156,0.08016597479581833,0.9949109554290771,0.9990483522415161,0.9999496936798096,0.9951251745223999,0.995067834854126,0.9951251745223999
4066387655.0,NonInvasiveFetalECGThorax2,3.9756734371185303,391.85308837890625,0.0571424700319767,0.9969465732574463,0.9992706775665283,0.9999794960021973,0.9971805810928345,0.9971359372138977,0.9971805810928345
1306888515.0,NonInvasiveFetalECGThorax2,4.08402681350708,401.324462890625,0.07078319042921066,0.9954198598861694,0.9990479946136475,0.9999620318412781,0.99544358253479,0.9955571889877319,0.99544358253479
2097922768.0,NonInvasiveFetalECGThorax2,4.023879051208496,395.71929931640625,0.06668637692928314,0.992875337600708,0.9989443421363831,0.9999673366546631,0.9930204153060913,0.9932163953781128,0.9930204153060913
2057878440.0,NonInvasiveFetalECGThorax2,4.011557102203369,394.302001953125,0.0685373917222023,0.992875337600708,0.9992467761039734,0.9999706745147705,0.9931275248527527,0.9931302070617676,0.9931275248527527
2527540355.0,NonInvasiveFetalECGThorax2,4.03126335144043,396.3011779785156,0.06825224310159683,0.992875337600708,0.9988332390785217,0.999954879283905,0.9930970072746277,0.9929077625274658,0.9930970072746277
