seed,dataset,test_loss,test_kl_mean,test_mean_negative_log_likelihood,test_ACC,test_AUPRC,test_AUROC,test_BALACC,test_PRECISION,test_RECALL
2324685444.0,MoteStrain,0.777993381023407,57.10983657836914,0.20689506828784943,0.9464856386184692,0.9881553053855896,0.9893702864646912,0.9464856386184692,0.9411764740943909,0.9428076148033142
919640511.0,MoteStrain,0.7316685914993286,56.419639587402344,0.16747216880321503,0.9568690061569214,0.9923621416091919,0.993008553981781,0.9568690061569214,0.9763205647468567,0.9289427995681763
1227926698.0,MoteStrain,0.7408084869384766,56.27048110961914,0.17810367047786713,0.9504792094230652,0.987572193145752,0.9877039790153503,0.9504792094230652,0.9573712348937988,0.9341421127319336
84993749.0,MoteStrain,0.715539813041687,55.1796989440918,0.1637428104877472,0.9616613388061523,0.9917968511581421,0.9927440881729126,0.9616613388061523,0.9648506045341492,0.9514731168746948
3374205678.0,MoteStrain,0.6982510089874268,56.15168380737305,0.13673415780067444,0.9680511355400085,0.994722843170166,0.995522141456604,0.9680511355400085,0.9718804955482483,0.9584055542945862
1528121949.0,MoteStrain,0.738102376461029,55.42789840698242,0.18382349610328674,0.9584664702415466,0.9915530681610107,0.9922614097595215,0.9584664702415466,0.9764065146446228,0.9324089884757996
1262430668.0,MoteStrain,0.7177143096923828,54.82822036743164,0.16943225264549255,0.9536741375923157,0.988316535949707,0.989352285861969,0.9536741375923157,0.9513043761253357,0.9480069279670715
3166628499.0,MoteStrain,0.7244086861610413,54.820716857910156,0.1762014925479889,0.9464856386184692,0.9877851009368896,0.9883458614349365,0.9464856386184692,0.9653284549713135,0.9168111085891724
2053708807.0,MoteStrain,0.72676682472229,55.57335662841797,0.17103326320648193,0.9568690061569214,0.9920449256896973,0.9929546117782593,0.9568690061569214,0.9677996635437012,0.9376083016395569
2947789557.0,MoteStrain,0.7076805830001831,56.07280349731445,0.14695250988006592,0.9528753757476807,0.9885513186454773,0.9900943636894226,0.9528753757476807,0.9592198729515076,0.9376083016395569
4201310557.0,MoteStrain,0.7405705451965332,56.20037841796875,0.17856675386428833,0.949680507183075,0.9882676601409912,0.9894858598709106,0.949680507183075,0.9355932474136353,0.9566724300384521
839780421.0,MoteStrain,0.738678514957428,55.77202224731445,0.18095842003822327,0.9560703039169312,0.9890096783638,0.9892573356628418,0.9560703039169312,0.9745454788208008,0.9289427995681763
3587693443.0,MoteStrain,0.7025788426399231,55.353389739990234,0.1490449458360672,0.9672523736953735,0.99452805519104,0.9951215982437134,0.9672523736953735,0.9685314893722534,0.9601386189460754
1963487702.0,MoteStrain,0.7432214021682739,57.06053924560547,0.1726159304380417,0.9640575051307678,0.9944666028022766,0.9948545694351196,0.9640575051307678,0.9699646830558777,0.9514731168746948
3957415062.0,MoteStrain,0.7255539298057556,55.3940315246582,0.17161357402801514,0.9552715420722961,0.9886689186096191,0.9899685382843018,0.9552715420722961,0.9514731168746948,0.9514731168746948
1011484101.0,MoteStrain,0.7277833819389343,56.098453521728516,0.16679880023002625,0.9544728398323059,0.990764319896698,0.9915707111358643,0.9544728398323059,0.9529616832733154,0.9480069279670715
874665068.0,MoteStrain,0.7138065695762634,54.90903854370117,0.16471612453460693,0.949680507183075,0.9900839328765869,0.9908671379089355,0.949680507183075,0.9540635943412781,0.9358752369880676
3939016010.0,MoteStrain,0.7640913128852844,56.34284973144531,0.2006627470254898,0.9408945441246033,0.9859510660171509,0.9872546195983887,0.9408945441246033,0.9358752369880676,0.9358752369880676
3927996270.0,MoteStrain,0.7258585691452026,55.93944549560547,0.16646410524845123,0.9464856386184692,0.9887691736221313,0.9900481700897217,0.9464856386184692,0.9537366628646851,0.9289427995681763
4085712274.0,MoteStrain,0.7827605605125427,56.88158416748047,0.21394479274749756,0.9472843408584595,0.9883862137794495,0.989948034286499,0.9472843408584595,0.9458987712860107,0.9393414258956909
2887298160.0,MoteStrain,0.7240586876869202,55.57713317871094,0.16828744113445282,0.9520766735076904,0.9874762892723083,0.9883509874343872,0.9520766735076904,0.9433962106704712,0.9532062411308289
4066387655.0,MoteStrain,0.7223279476165771,56.111270904541016,0.16121520102024078,0.9656549692153931,0.99350905418396,0.9942127466201782,0.9656549692153931,0.971731424331665,0.9532062411308289
1306888515.0,MoteStrain,0.7603806257247925,57.97273254394531,0.18065325915813446,0.9488818049430847,0.9871057271957397,0.9888542294502258,0.9488818049430847,0.9555950164794922,0.9324089884757996
2097922768.0,MoteStrain,0.7288030385971069,54.913482666015625,0.17966832220554352,0.9456868767738342,0.9865627288818359,0.9877219200134277,0.9456868767738342,0.9536541700363159,0.927209734916687
2057878440.0,MoteStrain,0.7606578469276428,55.488548278808594,0.20577237010002136,0.9432907104492188,0.9860931038856506,0.9873624444007874,0.9432907104492188,0.9650735259056091,0.909878671169281
2527540355.0,MoteStrain,0.7486830353736877,54.925270080566406,0.19943037629127502,0.9384983777999878,0.9817985892295837,0.9842479825019836,0.9384983777999878,0.9237288236618042,0.9445407390594482
3104471153.0,MoteStrain,0.7665699124336243,56.219390869140625,0.20437602698802948,0.940095841884613,0.9851897954940796,0.9861891269683838,0.940095841884613,0.932758629322052,0.9376083016395569
510993236.0,MoteStrain,0.6957604885101318,54.774505615234375,0.14801543951034546,0.9672523736953735,0.9947125315666199,0.995221734046936,0.9672523736953735,0.9718309640884399,0.9566724300384521
3096665430.0,MoteStrain,0.7625873684883118,55.45854568481445,0.20800191164016724,0.9416933059692383,0.9856566190719604,0.9870209693908691,0.9416933059692383,0.9329897165298462,0.941074550151825
1662263992.0,MoteStrain,0.706681489944458,54.876590728759766,0.15791557729244232,0.9592651724815369,0.9919685125350952,0.9924693703651428,0.9592651724815369,0.9834558963775635,0.927209734916687
median,MoteStrain,0.7282932102680206,55.674577713012695,0.1721147522330284,0.9524760246276855,0.9886101186275482,0.9899582862854004,0.9524760246276855,0.9564831256866455,0.9384748637676239
mean,MoteStrain,0.7340116043885548,55.80411796569824,0.17597043365240098,0.9528487722078959,0.9893942952156067,0.9903795222441355,0.9528487722078959,0.9569505532582601,0.9402657389640808
std,MoteStrain,0.02326785291854701,0.791983063921266,0.019934345649591328,0.008531845350334993,0.003230434882455352,0.0029395026571895546,0.008531845350334993,0.015403705331355625,0.012511930107276234
