seed,dataset,test_loss,test_kl_mean,test_mean_negative_log_likelihood,test_ACC,test_AUPRC,test_AUROC,test_BALACC,test_PRECISION,test_RECALL
2324685444.0,WormsTwoClass,1.4963221549987793,106.66757202148438,0.4296465218067169,1.0,1.0,1.0,1.0,1.0,1.0
919640511.0,WormsTwoClass,1.3747024536132812,109.09722137451172,0.2837302088737488,1.0,1.0,1.0,1.0,1.0,1.0
1227926698.0,WormsTwoClass,1.3846094608306885,108.84646606445312,0.29614487290382385,1.0,1.0,1.0,1.0,1.0,1.0
84993749.0,WormsTwoClass,1.5320103168487549,104.69538879394531,0.48505640029907227,1.0,1.0,1.0,1.0,1.0,1.0
3374205678.0,WormsTwoClass,1.4290413856506348,107.56732177734375,0.3533681631088257,1.0,1.0,1.0,1.0,1.0,1.0
1528121949.0,WormsTwoClass,1.3668073415756226,107.85814666748047,0.2882259488105774,1.0,1.0,1.0,1.0,1.0,1.0
1262430668.0,WormsTwoClass,1.3516647815704346,109.86138916015625,0.253050833940506,1.0,1.0,1.0,1.0,1.0,1.0
3166628499.0,WormsTwoClass,1.370894432067871,109.91151428222656,0.27177920937538147,1.0,1.0,1.0,1.0,1.0,1.0
2053708807.0,WormsTwoClass,1.393509864807129,107.3997573852539,0.31951236724853516,1.0,1.0,1.0,1.0,1.0,1.0
2947789557.0,WormsTwoClass,1.4372507333755493,107.71275329589844,0.36012324690818787,1.0,1.0,1.0,1.0,1.0,1.0
4201310557.0,WormsTwoClass,1.2530696392059326,111.61788177490234,0.13689076900482178,1.0,1.0,1.0,1.0,1.0,1.0
839780421.0,WormsTwoClass,1.4573038816452026,105.6211166381836,0.40109261870384216,1.0,1.0,1.0,1.0,1.0,1.0
3587693443.0,WormsTwoClass,1.2781442403793335,110.69291687011719,0.17121508717536926,1.0,1.0,1.0,1.0,1.0,1.0
1963487702.0,WormsTwoClass,1.5251740217208862,105.49017333984375,0.47027236223220825,1.0,1.0,1.0,1.0,1.0,1.0
3957415062.0,WormsTwoClass,1.3102773427963257,112.06973266601562,0.18958023190498352,1.0,1.0,1.0,1.0,1.0,1.0
1011484101.0,WormsTwoClass,1.3430918455123901,110.67024230957031,0.23638956248760223,1.0,1.0,1.0,1.0,1.0,1.0
874665068.0,WormsTwoClass,1.3161653280258179,114.74005889892578,0.16876482963562012,1.0,1.0,1.0,1.0,1.0,1.0
3939016010.0,WormsTwoClass,1.2945637702941895,111.148681640625,0.18307696282863617,1.0,1.0,1.0,1.0,1.0,1.0
3927996270.0,WormsTwoClass,1.3634123802185059,108.92173767089844,0.2741950452327728,1.0,1.0,1.0,1.0,1.0,1.0
4085712274.0,WormsTwoClass,1.3018128871917725,110.86013793945312,0.1932114064693451,1.0,1.0,1.0,1.0,1.0,1.0
2887298160.0,WormsTwoClass,1.2916157245635986,111.4762191772461,0.17685355246067047,1.0,1.0,1.0,1.0,1.0,1.0
4066387655.0,WormsTwoClass,1.3307815790176392,109.76978302001953,0.23308369517326355,1.0,1.0,1.0,1.0,1.0,1.0
1306888515.0,WormsTwoClass,1.2839723825454712,109.86848449707031,0.18528753519058228,1.0,1.0,1.0,1.0,1.0,1.0
2097922768.0,WormsTwoClass,1.3406760692596436,110.05744934082031,0.2401016354560852,1.0,1.0,1.0,1.0,1.0,1.0
2057878440.0,WormsTwoClass,1.4788075685501099,106.3775863647461,0.4150317907333374,1.0,1.0,1.0,1.0,1.0,1.0
2527540355.0,WormsTwoClass,1.5207915306091309,105.52759552001953,0.465515673160553,1.0,1.0,1.0,1.0,1.0,1.0
3104471153.0,WormsTwoClass,1.2687270641326904,111.88602447509766,0.14986680448055267,1.0,1.0,1.0,1.0,1.0,1.0
510993236.0,WormsTwoClass,1.240212321281433,113.6343994140625,0.10386839509010315,1.0,1.0,1.0,1.0,1.0,1.0
3096665430.0,WormsTwoClass,1.3499157428741455,110.93995666503906,0.24051609635353088,1.0,1.0,1.0,1.0,1.0,1.0
1662263992.0,WormsTwoClass,1.5221326351165771,105.32284545898438,0.4689042270183563,1.0,1.0,1.0,1.0,1.0,1.0
median,WormsTwoClass,1.3575385808944702,109.81558609008789,0.2624150216579437,1.0,1.0,1.0,1.0,1.0,1.0
mean,WormsTwoClass,1.3735820293426513,109.21035181681314,0.28147853513558707,1.0,1.0,1.0,1.0,1.0,1.0
std,WormsTwoClass,0.087792093786768,2.5807300893373157,0.11183761969056687,0.0,0.0,0.0,0.0,0.0,0.0
